df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_retired,spd_jobs_sd_student,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_cc_premium,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
4432134864627375019,106215,24661,57,5,1,14947,0,0,459,5,90,62,72,74,0,0,0,4,2,41,1,0,0,0,4,3,6,3,0,0,3,0,6,2,0,0,1,0,0.7,4.4230769230769234,5.5,0,0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,8,5,2
6756691774851906273,144380,22681,58,5,2,15688,0,0,866,4,68,22,25,57,5,4,4,6,7,55,4,4,5,5,3,3,4,3,1,6,2.1461209161761494,0,5,3,0,0,0,2,3.1666666666666665,3.1538461538461537,5.5,1,0,0,0,1,0,0,2,2,4,3,0,0,0,1,0,0,9,7,2
4603627359996355694,176222,10291,58,2,4,14907,252,0,823,5,42,29,50,24,4,3,3,4,3,55,2,3,5,5,6,3,4,4,6,5,1,0,6,4,0,0,0,0,1.2,1.9615384615384615,4.5,1,0,0,0,0,1,0,2,3,3,2,0,0,0,0,1,0,6,9,2
4525193882892329897,129802,40378,60,9,4,22868,0,0,1351,4,87,39,48,55,1,1,1,4,6,38,1,7,3,4,6,3,5,4,1,4,3,0,6,4,0,0,1,0,0.5,2.1538461538461537,4.5,0,0,0,0,0,0,1,2,2,5,3,0,0,0,1,0,0,4,6,2
5943140531832635109,158943,44505,60,9,9,31037,0,0,3985,4,99,14,1,12,4,3,4,7,5,71,4,5,4,7,3,3,4,4,1,7,1,0,6,2,0,0,0,5,0.33333333333333331,0,4,1,0,0,0,1,0,0,3,3,2,2,0,2,0,0,1,0,10,10,2
4323513550760898001,150491,36379,61,7,11,38228,215,185,4908,4,95,55,53,60,1,5,6,7,7,39,6,4,7,7,4,3,5,2,4,6,2,0,6,6,0,0,0,1,0.066666666666666666,0,5.5,1,0,0,0,0,1,0,2,0,3,1,2,0,0,0,0,0,5,6,2
7629660912614300836,132771,23084,62,6,4,16597,135,0,916,5,48,46,33,24,6,2,2,5,7,45,1,5,3,3,4,3,5,2,2,2,2,0,6,4,0,0,0,2,0.13333333333333333,0,4.5,1,0,0,0,0,1,0,2,3,3,2,0,0,0,0,1,0,8,10,2
7845302974134930962,255408,68870,62,5,6,25363,248,248,1737,4,95,62,70,34,5,2,2,2,6,55,1,6,6,5,4,3,5,3,5,7,3,0,6,5,0,0,0,0,4.666666666666667,0,3.5,1,0,0,0,0,0,1,2,0,3,1,0,0,0,1,0,0,4,5,2
2311807053788527511,45711,10438,62,6,10,25527,0,0,3278,3,17,16,15,20,3,3,2,4,7,44,2,7,2,5,3,3,3,3,4,5,2.1461209161761494,0,6,4,0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,8,4,2
8232462399329949598,100557,39327,63,6,3,8616,150,130,509,4,99,90,85,91,1,1,4,4,4,39,1,7,5,2,4,3,5,2,1,4,2.1461209161761494,0,6,6,0,0,0,0,0,0,5.5,0,0,0,0,0,0,1,2,0,3,3,0,0,0,1,0,0,4,3,2
6098542112017293642,254133,23951,64,4,7,28631,392,372,1961,6,37,19,5,15,6,2,3,7,4,73,1,5,5,3,5,3,6,2,4,6,3,0,6,3,0,0,1,0,0,0,3.5,1,0,0,0,0,1,0,2,2,3,2,0,0,0,0,1,0,7,8,2
4910411826813329030,128084,22422,65,7,1,21271,0,0,1257,5,71,61,54,58,3,1,2,1,4,47,1,5,4,5,6,3,6,3,5,6,3,0,7,1,0,0,1,3.5,1.9666666666666666,0,5.5,1,0,0,0,0,1,0,2,2,4,2,0,0,0,0,1,0,6,9,2
4089191453996230206,144036,32862,67,5,5,34353,0,0,2102,4,99,35,54,17,6,3,6,7,3,49,3,4,4,1,3,3,5,3,3,5,1,0,7,2,0,0,0,5,5.166666666666667,4.0769230769230766,2,1,0,0,0,0,1,0,2,3,2,1,0,0,0,0,0,0,6,5,2
9017784049249385725,87657,18313,68,7,1,10950,185,148,441,3,71,57,46,28,4,2,4,6,2,49,1,6,3,2,4,3,5,3,3,5,2,0,7,3,0,0,0,0,0,0,5,1,0,0,0,1,0,0,2,1,3,2,0,0,0,0,1,0,7,8,2
4995876636628049231,79345,23244,68,2,4,27604,0,0,3544,4,99,64,74,57,2,2,2,6,2,40,2,7,4,2,4,3,5,2,4,7,2,0,7,1,0,0,0,1.5,0.8666666666666667,0,4.5,1,0,0,0,1,0,0,2,0,5,3,0,0,0,0,1,0,4,5,2
5102309073893279046,241846,42594,68,2,3,14312,169,135,876,5,99,30,50,26,4,2,4,4,2,72,1,6,3,2,5,3,6,2,4,1,3,0,7,3,0,0,0,1,0.066666666666666666,0,4.5,1,0,0,0,0,1,0,2,0,3,1,0,0,0,0,1,0,6,5,2
2484648367812550285,270208,25270,69,9,4,24776,90,0,1516,7,7,4,13,2,2,1,2,2,3,53,1,5,0,0,6,3,6,3,7,5,2,0,7,3,0,1,0,3,3.9,2.8461538461538463,5,1,0,0,0,0,1,0,2,2,3,2,0,0,0,0,1,0,9,10,2
7538587784492634697,241049,34881,69,4,2,15194,0,0,839,6,71,28,57,30,3,2,2,2,1,60,1,3,7,7,6,3,6,3,3,2,2,0,7,4,0,0,0,0,2.2333333333333334,1.1538461538461537,3,1,0,0,1,0,1,0,2,4,4,3,0,0,0,1,0,0,4,6,2
8717310979708236076,85852,16820,70,7,1,7165,334,0,423,7,99,46,30,57,2,1,1,3,1,53,1,5,0,0,6,3,6,2,2,6,2,0,7,3,0,0,0,0,1.4,3.5384615384615383,4,1,0,0,0,0,1,0,3,0,3,2,0,0,0,0,1,0,7,6,2
7554026427589768043,295649,86310,70,9,1,5218,0,0,198,1,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,0,0,0,6,6,54,3,0,0,0,3,3,5,3,0,0,2,0,7,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2,0,5,1,0,0,0,0,0,0,6,6.3720054917352105,2
6903867837308417465,113144,21944,70,9,1,5498,0,0,222,5,99,34,27,66,0,0,0,2,3,47,1,0,0,0,5,3,6,2,0,0,2,0,7,2,0,0,0,0,2.2666666666666666,3.9230769230769229,5.5,1,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,0,8,9,2
676415138308426611,105666,15853,71,8,3,16343,350,0,1000,7,99,70,74,77,1,1,1,5,3,52,1,5,0,0,3,3,6,2,4,7,3,0,7,4,0,0,0,0,1.8333333333333333,2.4230769230769229,4.5,1,0,0,0,0,1,0,2,0,3,3,0,0,0,0,1,0,6,7,2
4630284358804627565,275282,38996,71,4,7,24690,0,0,1691,5,99,19,5,11,4,3,6,6,3,45,4,4,3,2,2,3,5,3,4,6,2.1461209161761494,0,7,2,0,0,0,3,0.2,0,4.5,1,0,0,0,0,1,0,2,2,5,1,2,0,0,1,0,0,9,8,2
6131911376541758563,117235,29312,71,9,1,7908,29,0,319,5,99,79,77,85,0,0,0,2,2,39,2,0,0,0,5,3,6,3,0,0,2,0,7,1,0,0,0,0,0,2.0384615384615383,5,1,0,0,0,0,1,0,2,1,3,3,0,0,0,0,0,0,5,3,2
7579270186253548860,179570,51335,71,5,1,7744,0,0,312,3,99,34,42,39,0,0,0,6,3,46,1,0,0,0,4,3,6,3,0,0,1,0,7,2,0,0,0,0,0,0,4.5,1,0,0,0,0,0,1,3,3,5,3,0,0,0,0,0,0,8,9,2
2254837155396690625,232348,46561,71,4,2,22549,0,0,1380,4,99,54,45,51,2,1,4,6,3,43,3,5,1,2,3,3,5,3,1,5,2.1461209161761494,0,7,4,0,0,0,0,0,0,2.5,1,0,0,0,1,0,0,2,3,2,2,0,0,0,0,1,0,4,5,2
7581494521247010196,101411,16674,72,7,1,12182,163,0,720,5,99,89,94,95,1,5,4,4,4,39,3,7,2,1,4,3,6,2,4,5,2.1461209161761494,0,7,3,0,0,0,0,0,1.3846153846153846,3,1,0,0,1,0,1,0,2,0,3,2,1,0,0,0,1,0,3,2,2
2726142731361441692,118146,31485,73,4,1,31246,285,228,2140,7,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,1,2,1,2,1,47,2,6,4,1,3,3,6,5,4,6,3,0,7,2,0,0,0,0,0,4.4230769230769234,3.5,1,0,0,0,0,1,0,2,0,3,2,0,0,0,1,0,0,6,6.3720054917352105,2
4925654484175820901,153701,27868,74,1,7,15126,226,180,1036,7,9,20,13,7,3,1,1,2,3,72,2,4,0,0,3,3,5,3,6,7,1,0,7,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,2,3,1,0,0,0,1,0,0,8,7,2
258537815775656567,82799,19123,75,8,1,7887,0,0,299,5,99,40,28,40,0,0,0,5,1,47,1,0,0,0,6,3,6,2,0,0,1,0,7,2,0,0,0,0,2.2333333333333334,3.6923076923076925,4.5,1,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,0,6,7,2
1383488872378798272,365517,52925,75,6,3,18900,0,0,1043,5,99,51,59,53,3,2,5,5,3,47,1,6,0,0,2,3,6,2,3,7,2.1461209161761494,0,7,4,0,0,0,0,1.5333333333333334,2.4230769230769229,3,1,0,0,0,1,0,0,4,2,1,2,0,0,0,0,1,0,4,4,2
86611525455168424,157716,71998,76,9,2,21790,0,0,1334,7,99,47,31,49,3,1,1,2,1,61,1,6,0,0,5,3,6,2,6,7,2,0,7,2,0,0,0,4.5,0.3,0,4,1,0,0,1,0,1,0,2,5,3,2,0,0,0,1,0,0,7,9,2
8958059273354363187,168873,30754,76,8,3,17714,0,0,978,6,99,34,29,49,2,2,2,3,1,52,3,5,3,1,4,3,6,3,4,7,2,0,7,1,0,0,0,3.5,0.23333333333333334,0,3.5,1,0,0,0,0,1,0,2,0,4,2,0,0,0,0,1,0,8,10,2
2398331399542964224,175011,41315,76,9,0,23481,0,0,890,3,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,0,0,0,3,2,39,2,0,0,0,3,3,6,2,0,0,1,0,7,1,0,0,0,1.5,1.5666666666666667,3.7307692307692308,5,1,0,0,0,1,0,0,2,0,5,3,0,0,0,0,0,0,6,6.3720054917352105,2
6458769169969428653,232954,53858,77,7,4,21404,87,0,1466,6,99,20,10,15,3,1,2,5,2,72,3,3,3,2,4,3,6,2,1,2,1,0,7,1,0,0,0,0,0,0,4.5,1,0,0,0,0,1,0,2,2,3,1,2,0,0,1,0,0,9,8,2
8025286959684967074,148661,37191,77,9,2,10995,0,0,443,6,99,59,41,77,1,1,1,3,1,42,1,7,0,0,6,3,6,3,6,6,1,0,7,1,0,0,0,0,2.6,2.7692307692307692,5,1,0,0,0,0,1,0,2,1,4,3,0,0,0,1,0,0,7,6,2
6373509113669468901,267145,111626,77,2,4,8698,299,292,532,6,49,34,21,22,2,1,1,2,1,61,1,7,0,0,3,3,6,4,1,7,3,0,7,2,0,0,0,0,0,0,3.5,1,0,0,0,1,0,0,3,2,3,2,0,0,0,1,0,0,7,10,2
1770290026705452651,116877,24017,78,9,2,11401,68,0,368,5,99,24,42,16,0,0,0,3,2,63,2,0,0,0,4,3,6,2,0,0,3,0,7,1,0,0,0,1,0.066666666666666666,2.1538461538461537,4,1,0,0,0,0,1,0,1,1,3,2,0,0,0,0,0,0,7,9,2
2751370777331892647,71968,23446,79,9,1,20733,0,0,786,3,55,45.362094939218913,44.885213728092509,44.963610962807621,0,0,0,6,2,46,3,0,0,0,2,3,5,3,0,0,2.1461209161761494,0,7,5,0,0,0,0,0,0,3.5,1,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,6,6.3720054917352105,2
261757026437554588,224424,55300,83,8,2,9958,285,0,550,7,99,4,1,5,1,2,1,1,1,72,2,4,3,1,6,3,6,3,2,7,2,0,7,1,0,0,0,0,0,2.7692307692307692,3,1,0,0,0,0,1,0,3,5,3,2,0,1,0,1,0,0,10,7,2
3063395081105569663,165102,27879,83,4,4,14144,95,0,866,7,65.652769628630836,35,32,26,1,1,2,2,1,53,3,4,3,1,4,3,6,2,4,5,2,0,7,1,0,0,0,0,0,0,3.5,1,0,0,0,0,1,0,4,0,3,2,0,1,0,0,1,0,8,10,2
8592821106905153246,413474,47698,85,2,8,61038,338,270,7837,7,14,45.362094939218913,44.885213728092509,44.963610962807621,4,1,2,4,2,73,2,6,0,0,3,3,6,3,1,6,3,0,7,3,0,0,1,5,2.3333333333333335,0,3.5,1,0,0,0,0,1,0,3,5,3,2,1,1,0,0,1,0,6,6.3720054917352105,2
486461603989863713,93923,15034,89,9,2,22866,0,0,1351,7,90,41,41,40,1,1,1,5,1,44,1,4,0,0,5,3,6,2,1,7,1,0,7,2,0,0,0,1,0.066666666666666666,0,5,1,0,0,0,1,0,0,3,1,4,2,0,0,0,0,1,0,5,9,2
4245223636135155112,56166,10779,89,8,0,10417,120,0,395,4,99,87,79,73,0,0,0,4,3,46,3,0,0,0,4,3,6,2,0,0,2,0,7,1,0,0,0,0,0,1.9230769230769231,4.5,1,0,0,0,0,1,0,2,0,3,2,0,0,0,0,0,0,2,2,2
4777193949211490969,192057,107027,89,8,4,16422,85,0,1125,7,99,66,74,77,1,1,1,2,2,55,1,7,0,0,4,3,6,4,4,7,2,0,7,1,0,0,0,0,1.0666666666666667,1.6538461538461537,5,1,0,0,0,0,1,0,4,2,3,3,0,0,0,1,0,0,7,4,2
3508677916960295759,159081,52791,92,4,6,29976,0,0,1835,4,99,75,76,71,1,2,3,4,4,40,1,7,0,0,5,3,6,2,4,7,3,0,7,2,0,0,0,1,0.066666666666666666,0,4.5,1,0,0,0,1,0,0,1,0,5,3,0,0,0,0,1,0,3,3,2
4753600028749768803,173950,113476,93,2,5,16005,0,0,980,6,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,1,1,3,3,2,52,3,6,2,2,4,3,6,2,4,6,2.1461209161761494,0,7,1,0,0,0,2.5,0.16666666666666666,0,3,1,0,0,0,0,1,0,3,0,4,3,0,0,0,1,0,0,6,6.3720054917352105,2
8125869536166843916,107528,7392,93,7,1,6483,88,70,383,5,99,80,78,83,1,3,3,5,3,70,1,6,0,0,5,3,6,2,1,6,3,0,7,1,0,0,0,0,2.6666666666666665,1.8461538461538463,5,1,0,0,0,1,0,0,2,2,3,3,0,0,0,1,0,0,6,5,2
7475078007383008313,153536,42010,94,7,1,7147,0,0,422,5,99,97,83,84,1,1,2,6,4,47,2,6,1,1,4,3,6,3,3,6,2,0,7,1,0,0,0,1.5,0.1,3.1153846153846154,3.5,1,0,0,0,1,0,0,2,0,4,3,0,0,0,1,0,0,2,1,2
1580506881177572682,114283,22235,103,8,1,16600,0,0,916,6,31,30,48,35,1,1,2,6,4,48,1,7,0,0,3,3,6,2,1,6,2,0,7,2,0,0,0,2,1.5333333333333334,5.0769230769230766,2.5,1,0,0,0,1,0,0,3,5,4,3,0,0,0,1,0,0,7,5,2
7865545027818940219,92744,16312,110,5,2,10970,0,0,442,3,99,20,16,39,2,2,7,6,5,42,2,5,0,0,3,3,6,3,2,6,2,0,7,5,0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,3,2,1,0,0,0,0,1,0,10,7,2
860335619316314079,286470,56829,23,5,18,74687,785,417,9590,3,99,4,1,5,4,5,3,3,4,51,5,1,7,4,2,4,2,3,4,7,2,1,3,7,0,0,0,1,1.6,2.0769230769230771,6,1,0,1,0,1,0,0,2,5,3,1,1,0,0,0,0,0,10,7,2
1184236966337857214,151964,25032,26,7,1,17169,55,0,1015,7,97,76,71,76,1,6,4,3,5,30,2,4,2,4,4,4,5,6,6,2,2,0,3,5,0,0,1,1,2.1333333333333333,6.0384615384615383,7.5,1,0,1,0,1,0,0,3,0,3,3,0,0,0,0,0,0,2,2,2
5941457107053120209,305828,46865,31,5,14,69643,460,300,8942,4,33,54,45,26,4,4,2,5,2,88,5,2,7,7,2,4,2,5,6,7,2,0,5,5,0,0,0,2,1.5666666666666667,2.8846153846153846,5.5,1,0,0,0,1,0,0,3,4,3,1,1,0,0,0,0,0,6,9,2
6345212236816866026,320792,87275,37,2,4,32743,463,370,2243,6,8,18,15,10,4,5,4,6,3,75,6,2,7,6,2,4,2,4,3,4,2,1,3,6,0,0,0,4,5.4,3.5,5,1,0,0,0,0,1,0,4,5,3,2,0,0,0,0,0,0,9,10,2
7140940962593545428,161997,23797,37,9,7,32455,0,0,4167,4,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,6,5,2,3,5,68,6,2,4,2,3,4,3,6,7,5,3,1,2,5,0,0,1,0,5.5333333333333332,4,5,1,1,0,0,1,0,0,3,0,2,1,0,1,0,0,0,0,6,6.3720054917352105,2
5074106405775432289,289565,61815,38,1,6,20490,415,249,2631,6,65.652769628630836,2,1,7,4,4,4,4,4,71,7,1,7,4,2,4,2,4,7,1,2.1461209161761494,1,2,5,0,0,0,4,5.7,3.6538461538461537,5,1,1,0,0,0,1,0,3,0,3,2,1,1,0,1,0,0,9,7,2
2489815141727768969,148263,37000,51,3,4,20469,194,190,1402,6,65.652769628630836,55,45,60,5,2,3,2,5,40,4,6,6,3,2,4,5,3,4,3,2.1461209161761494,1,3,4,0,0,1,0,3,4.3461538461538458,4.5,1,0,0,0,0,1,0,4,0,3,2,0,0,0,1,0,0,4,6,2
7510979524451932087,279029,42633,51,1,14,74919,545,436,9620,6,6,13,2,10,7,3,4,4,7,92,4,2,5,2,3,4,4,3,3,6,2.1461209161761494,1,3,3,0,0,0,4.5,2.8,2.8846153846153846,5,1,0,0,0,0,1,0,3,1,3,1,1,1,0,0,0,1,10,9,2
6357452681525805563,149867,40432,52,1,4,16851,0,0,996,4,27,26,62,24,6,5,4,5,4,56,7,2,7,5,2,4,4,3,3,2,2.1461209161761494,0,3,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,2,0,4,1,0,0,0,0,0,1,5,7,2
4035414134426384839,268072,121270,54,5,4,34826,0,0,4472,5,55,3,2,1,7,4,2,3,5,66,2,2,4,3,4,4,2,4,6,2,3,0,3,6,0,1,1,4,2,3.0769230769230771,6,1,0,0,0,0,0,1,3,1,5,2,0,0,0,0,0,1,10,6,2
4107715361294070853,204486,35315,54,6,3,14358,0,0,464,3,99,63,32,35,0,0,0,1,1,41,1,0,0,0,5,4,6,4,0,0,3,0,6,3,0,0,1,0,0.43333333333333335,5.1923076923076925,1.5,1,0,0,0,0,0,1,2,1,4,2,0,0,0,0,0,0,7,6,2
8298975027276810990,164399,29583,55,4,1,10822,178,169,640,5,48,44,33,24,1,4,6,6,3,59,1,5,6,7,6,4,3,3,2,6,2,2,6,2,0,0,1,4,3.4,4.0769230769230766,4.5,1,0,0,0,0,1,0,2,3,3,3,0,0,0,1,0,0,7,10,2
7602365874654493960,167040,25054,55,4,5,18858,199,189,1292,6,96,35,37,44,4,5,5,2,7,56,2,1,6,3,3,4,3,3,5,6,2.1461209161761494,2,4,2,1,1,0,4,2.1666666666666665,1.6923076923076923,4,1,0,1,0,0,1,0,3,4,3,2,0,1,0,1,0,0,5,8,2
6879228346858622583,137861,26381,55,1,2,29601,48,47,2028,5,8,24,33,26,4,2,2,4,3,51,2,7,4,4,3,4,5,4,3,7,2,1,6,5,0,0,1,2.5,0.16666666666666666,0,4.5,1,0,0,0,0,1,0,2,0,3,2,0,0,0,1,0,0,8,10,2
849316505562255736,157092,39038,56,4,3,27879,0,0,1706,4,91,86,85,86,3,3,2,3,4,45,1,6,4,5,5,4,4,4,4,2,1,3,4,1,0,1,1,4,2.5,1.6153846153846154,6,1,0,1,0,1,0,0,2,2,5,3,0,0,0,0,1,0,3,5,2
372848721262534099,314035,80904,56,8,10,32172,187,107,4131,6,5,14,5,10,2,2,2,4,4,73,1,4,5,4,3,4,4,4,5,7,2,0,6,4,1,0,0,0,2.0666666666666669,1.8846153846153846,4,1,0,0,0,0,1,0,3,4,3,1,0,1,0,0,1,0,10,10,2
3784362435908538284,235346,46817,56.736008711097547,1,5,24782,379,360,1698,7,5,2,3,7,6,4,5,1,2,65,2,1,7,7,4,4,5,4,5,7,2,0,2,2,0,0,1,0,2.4666666666666668,2.3846153846153846,3,1,0,0,0,0,1,0,3,4,3,2,1,0,0,1,0,0,9,5,2
1572439953367302551,147006,32746,57,6,3,21109,0,0,1446,4,42,43,43,50,3,3,2,2,3,56,1,4,2,4,6,4,5,4,6,6,2,0,5,1,0,0,1,3.5,1.1333333333333333,0,4.5,1,0,0,0,1,0,0,1,4,4,2,0,1,0,1,0,0,8,9,2
8014372535904776958,199893,19218,59,6,2,14312,0,0,846,4,99,41,57,20,4,4,4,4,4,47,1,4,2,5,4,4,5,4,4,4,2,0,4,4,0,0,0,1.5,1.5666666666666667,1.6538461538461537,4,1,0,0,0,1,0,0,2,0,4,2,0,0,0,0,1,0,6,9,2
5584864153254444308,211875,48206,60,1,5,12534,0,0,505,4,46,30,56,21,3,5,6,4,6,63,3,5,4,4,3,4,4,2,3,6,3,0,5,4,0,0,1,4.5,0.3,0.61538461538461542,4.5,1,0,0,0,0,1,0,4,3,1,2,2,0,0,0,1,0,6,6,2
7097748400713912960,218541,43671,61,7,2,18993,0,0,1301,6,40,30,28,24,6,1,1,4,3,47,1,7,2,3,4,4,5,3,3,2,3,0,6,3,0,0,1,4.5,5.5,5.9230769230769234,5.5,1,0,0,0,0,1,0,3,4,4,3,0,0,0,0,0,0,10,10,2
4442158276486322154,128493,25812,61,4,1,15088,165,164,608,5,47,39,34,69,4,3,3,3,4,42,1,4,5,2,6,4,5,2,5,7,2,0,5,1,0,0,0,2.5,0.6,2.1923076923076925,5.5,1,0,0,0,0,1,0,2,2,3,2,0,0,0,1,0,0,8,10,2
5702936573693697190,136940,17113,61,5,3,9979,280,286,590,4,18,21,27,20,4,5,6,4,4,76,3,6,6,4,3,4,5,3,3,7,2.1461209161761494,0,5,2,0,1,1,0,3.1333333333333333,2.4615384615384617,5,1,0,0,0,0,1,0,2,4,3,2,2,0,0,0,1,0,8,10,2
7341700021911496843,146781,34131,62,5,2,18298,0,0,1081,5,36,69,71,58,3,2,3,2,1,68,1,3,2,3,6,4,5,3,2,6,3,0,6,1,0,0,1,5,3.1666666666666665,4.4230769230769234,3,1,0,0,0,0,1,0,2,5,4,3,0,0,0,0,1,0,7,6,2
45482951338365238,130243,24180,63,5,4,22397,98,0,1534,5,72,54,31,30,2,3,1,4,4,58,1,6,4,3,6,4,6,2,4,5,2,0,6,2,0,0,0,5,2.8666666666666667,1.6538461538461537,5,1,0,0,0,0,1,0,2,0,4,2,0,0,0,0,1,0,8,8,2
5714594413875315223,262823,14148,64,1,6,37812,705,669,4855,4,74,53,68,42,4,4,3,5,4,83,4,4,7,3,3,4,4,2,4,5,3,0,6,4,0,1,0,4,2.7,0,4,1,0,0,0,0,1,0,2,4,3,2,2,2,0,0,0,0,4,7,2
8648886883233163845,228709,51156,65,3,4,14238,142,107,871,5,99,4,1,6,3,1,3,2,4,99,3,4,5,3,4,4,6,2,3,6,1,0,7,2,0,0,0,0,1.6,1.6153846153846154,3,1,0,0,0,0,1,0,2,5,3,2,0,0,0,1,0,0,10,6,2
1712490856402633971,206488,34687,65,5,7,26351,0,0,3383,5,99,51,55,28,6,1,3,3,4,77,4,4,5,3,2,4,4,3,3,6,2,0,7,2,0,0,0,0,2.0666666666666669,2.2307692307692308,4.5,1,0,0,0,0,1,0,3,2,5,2,2,2,0,1,0,0,7,7,2
809607361778017464,185207,50601,66,2,3,24696,0,0,1511,5,6,74,72,73,5,1,3,5,1,39,1,7,2,2,6,4,6,3,4,3,2,0,7,2,0,1,0,0,1.2333333333333334,3.7307692307692308,4,1,0,0,0,0,1,0,2,5,4,2,0,0,0,0,1,0,5,3,2
6583031763502944814,272317,58291,66,1,5,24443,0,0,3138,3,99,55,40,77,5,1,1,2,2,44,2,5,3,1,5,4,5,4,3,3,2,0,7,2,0,0,0,1.5,0.1,1.9615384615384615,5,1,0,0,0,1,0,0,2,1,5,3,0,0,0,0,1,0,5,6,2
7769748462471699890,381249,112013,66,9,-4,17130,0,0,1048,4,99,74,72,47,2,1,2,5,1,44,1,5,2,2,3,4,6,2,1,5,2,0,7,1,0,0,0,2.5,0.16666666666666666,0.96153846153846156,3,1,0,0,0,0,0,1,2,5,4,3,0,0,0,1,0,0,4,4,2
1542090898852041503,128691,39910,67,9,4,16607,40,0,1016,5,99,54,53,37,1,1,1,1,1,53,1,5,0,0,3,4,6,3,4,5,2,0,7,1,0,0,0,0,0,0,5.5,1,0,0,0,0,0,1,2,0,3,3,0,0,0,1,0,0,8,7,2
6560611472346213360,122796,47550,67,2,3,30412,0,0,2083,5,99,30,34,35,5,3,3,4,1,44,4,4,5,2,3,4,4,2,3,3,2,0,7,2,0,0,0,3.5,0.23333333333333334,0,4.5,1,0,0,0,0,1,0,2,1,5,3,0,0,0,0,1,0,9,9,2
6626165332167597154,214193,47292,67,4,3,13353,224,179,737,6,14,19,15,10,2,2,3,2,1,51,4,4,6,2,4,4,5,2,2,5,2,0,7,3,0,1,0,0,0,0,3.5,1,0,0,0,0,1,0,3,0,3,2,0,0,0,0,1,0,8,8,2
7377952048548161554,38858,12169,67,8,1,8270,0,0,254,2,99,83,87,94,0,0,0,3,1,53,2,0,0,0,4,4,6,2,0,0,2,0,7,2,0,0,0,0,2.3,2.6538461538461537,5,1,0,0,0,1,0,0,2,1,4,2,0,0,0,0,0,0,3,2,2
1265005502723867718,79277,17041,68,8,2,17265,142,0,953,4,99,4,1,5,4,1,3,1,3,67,1,4,2,2,5,4,5,3,1,6,1,0,7,4,0,0,0,0,3.5,1,4.5,1,0,0,0,1,0,0,2,1,3,2,0,0,0,0,1,0,10,8,2
9087195608397315160,123502,28090,69,5,3,16517,150,144,1011,6,9,13,6,14,2,2,2,4,2,49,1,5,0,0,4,4,6,4,4,4,2,0,7,5,0,0,1,2.5,2.5,0,5,1,0,1,0,0,0,1,2,0,3,2,0,0,0,1,0,0,9,9,2
4505341103189919502,375875,107585,70,8,3,28576,429,343,3669,7,8,4,1,2,4,1,2,3,1,76,7,2,7,2,5,4,6,3,7,6,3,0,7,2,0,0,0,1,0.5,1.6923076923076923,3.5,1,0,0,0,0,1,0,4,5,3,2,2,2,0,1,0,0,10,9,2
